triplet_id,filter_type,injection_type,noise_level,is_originally_poisoned,n_passages_original,n_passages_poisoned_original,n_passages_supporting_original,n_passages_after_filter,n_passages_poisoned_after_filter,n_passages_supporting_after_filter,n_passages_removed_total,n_passages_removed_poisoned_correctly,n_passages_removed_supporting_collateral,n_passages_removed_distractor,support_killed_originally,support_killed_after_filter,mistral_flagged_triplet
5a89fea655429970aeb701eb_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,False,False,False
5a89fea655429970aeb701eb_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a89fea655429970aeb701eb_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a80cf4c55429938b61421f6_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,1,2,6,5,0,1,True,True,
5a80cf4c55429938b61421f6_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,False
5a80cf4c55429938b61421f6_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,9,0,2,1,0,0,1,False,False,
5a80cf4c55429938b61421f6_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5a89b1de5542992e4fca8378_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,7,4,2,3,2,0,1,True,True,
5a89b1de5542992e4fca8378_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5a89b1de5542992e4fca8378_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a89b1de5542992e4fca8378_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a8778d25542994846c1cd89_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,2,0,6,4,0,2,True,False,
5a8778d25542994846c1cd89_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5a8778d25542994846c1cd89_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a8778d25542994846c1cd89_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a77897f55429949eeb29edc_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,2,2,6,4,0,2,True,True,
5a77897f55429949eeb29edc_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,False
5a77897f55429949eeb29edc_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a77897f55429949eeb29edc_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae0132d55429925eb1afc00_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,5,3,2,5,3,0,2,True,True,
5ae0132d55429925eb1afc00_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,False
5ae0132d55429925eb1afc00_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae0132d55429925eb1afc00_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a7129685542994082a3e5fa_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,2,1,6,4,0,2,True,False,
5a7129685542994082a3e5fa_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5a7129685542994082a3e5fa_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a7129685542994082a3e5fa_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae762835542997b22f6a711_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,6,3,0,4,3,0,1,True,False,
5ae762835542997b22f6a711_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5ae762835542997b22f6a711_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae762835542997b22f6a711_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae2f5b955429928c423957e_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,5,4,1,5,2,0,3,True,True,
5ae2f5b955429928c423957e_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5ae2f5b955429928c423957e_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae2f5b955429928c423957e_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a81018755429938b6142287_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,2,0,6,4,1,1,True,False,
5a81018755429938b6142287_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,False
5a81018755429938b6142287_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a81018755429938b6142287_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae7b271554299540e5a564d_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,2,1,6,4,0,2,True,False,
5ae7b271554299540e5a564d_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5ae7b271554299540e5a564d_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae7b271554299540e5a564d_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5a89a74e554299669944a562_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,2,0,6,4,0,2,True,False,
5a89a74e554299669944a562_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5a89a74e554299669944a562_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a89a74e554299669944a562_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5adcceda5542990d50227d31_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,1,0,6,5,0,1,True,False,
5adcceda5542990d50227d31_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5adcceda5542990d50227d31_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5adcceda5542990d50227d31_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a7518cb55429916b0164259_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,5,4,2,5,2,0,3,True,True,
5a7518cb55429916b0164259_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5a7518cb55429916b0164259_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a7518cb55429916b0164259_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ab9180b5542991b5579f0f3_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,5,3,1,5,3,0,2,True,False,
5ab9180b5542991b5579f0f3_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5ab9180b5542991b5579f0f3_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ab9180b5542991b5579f0f3_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5abb326055429966062416e7_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,2,1,6,4,0,2,True,True,
5abb326055429966062416e7_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5abb326055429966062416e7_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5abb326055429966062416e7_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a8ef1e35542995a26add57a_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,5,2,1,5,4,0,1,True,False,
5a8ef1e35542995a26add57a_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,False
5a8ef1e35542995a26add57a_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a8ef1e35542995a26add57a_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5adf03b35542993a75d263d3_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,4,2,6,2,0,4,True,True,
5adf03b35542993a75d263d3_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,False
5adf03b35542993a75d263d3_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5adf03b35542993a75d263d3_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a88d745554299206df2b378_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,3,0,6,3,1,2,True,False,
5a88d745554299206df2b378_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5a88d745554299206df2b378_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a88d745554299206df2b378_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ab3bacc55429969a97a8197_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,7,5,2,3,1,0,2,False,False,
5ab3bacc55429969a97a8197_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,False,False,True
5ab3bacc55429969a97a8197_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ab3bacc55429969a97a8197_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a7f244255429934daa2fcec_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,2,2,6,4,0,2,True,True,
5a7f244255429934daa2fcec_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,False
5a7f244255429934daa2fcec_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a7f244255429934daa2fcec_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ac39f7b554299218029dbe7_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,2,2,6,4,0,2,False,False,
5ac39f7b554299218029dbe7_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,False,False,False
5ac39f7b554299218029dbe7_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ac39f7b554299218029dbe7_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a810d7655429903bc27b915_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,2,1,6,4,0,2,True,True,
5a810d7655429903bc27b915_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5a810d7655429903bc27b915_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a810d7655429903bc27b915_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae4cb2f55429960a22e01e8_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,2,2,6,4,0,2,True,True,
5ae4cb2f55429960a22e01e8_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5ae4cb2f55429960a22e01e8_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae4cb2f55429960a22e01e8_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5adf1c3f5542993a75d263ec_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,5,5,1,5,1,0,4,True,True,
5adf1c3f5542993a75d263ec_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5adf1c3f5542993a75d263ec_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5adf1c3f5542993a75d263ec_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ab61140554299110f2199d7_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,5,2,1,5,4,0,1,True,True,
5ab61140554299110f2199d7_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5ab61140554299110f2199d7_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ab61140554299110f2199d7_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a738fe855429908901be2fb_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,2,1,6,4,0,2,True,True,
5a738fe855429908901be2fb_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5a738fe855429908901be2fb_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a738fe855429908901be2fb_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5adcc3ed5542994d58a2f6c4_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,5,2,1,5,4,1,0,False,False,
5adcc3ed5542994d58a2f6c4_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,False,False,True
5adcc3ed5542994d58a2f6c4_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5adcc3ed5542994d58a2f6c4_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae5ffbb5542996de7b71ad4_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,1,0,6,5,1,0,True,False,
5ae5ffbb5542996de7b71ad4_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5ae5ffbb5542996de7b71ad4_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae5ffbb5542996de7b71ad4_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae357745542992f92d8229b_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,2,1,6,4,0,2,True,True,
5ae357745542992f92d8229b_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5ae357745542992f92d8229b_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae357745542992f92d8229b_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae200655542994d89d5b2f4_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,8,6,2,2,0,0,2,True,True,
5ae200655542994d89d5b2f4_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,False
5ae200655542994d89d5b2f4_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae200655542994d89d5b2f4_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5adf430e5542993a75d2645e_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,5,2,1,5,4,0,1,True,False,
5adf430e5542993a75d2645e_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,False
5adf430e5542993a75d2645e_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5adf430e5542993a75d2645e_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5adc99cf554299438c868e0d_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,3,0,6,3,2,1,False,False,
5adc99cf554299438c868e0d_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,False,False,False
5adc99cf554299438c868e0d_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5adc99cf554299438c868e0d_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ab262a4554299340b5254ac_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,1,1,6,5,0,1,True,False,
5ab262a4554299340b5254ac_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,False
5ab262a4554299340b5254ac_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ab262a4554299340b5254ac_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a770d785542993569682cad_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,6,4,1,4,2,1,1,True,True,
5a770d785542993569682cad_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,False
5a770d785542993569682cad_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a770d785542993569682cad_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a7f275d55429934daa2fd01_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,6,4,1,4,2,0,2,True,True,
5a7f275d55429934daa2fd01_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5a7f275d55429934daa2fd01_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a7f275d55429934daa2fd01_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5ae54b6355429908b63265cc_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,3,1,6,3,1,2,False,False,
5ae54b6355429908b63265cc_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,False,False,True
5ae54b6355429908b63265cc_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae54b6355429908b63265cc_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,True
5ac4c16b5542997ea680cab4_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,1,1,6,5,0,1,True,True,
5ac4c16b5542997ea680cab4_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5ac4c16b5542997ea680cab4_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ac4c16b5542997ea680cab4_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ab3c18b55429969a97a81b0_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,6,3,0,4,3,1,0,True,False,
5ab3c18b55429969a97a81b0_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5ab3c18b55429969a97a81b0_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ab3c18b55429969a97a81b0_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a84b0705542991dd0999d86_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,6,3,0,4,3,1,0,True,False,
5a84b0705542991dd0999d86_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5a84b0705542991dd0999d86_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a84b0705542991dd0999d86_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae151985542990adbacf74d_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,6,3,1,4,3,0,1,True,False,
5ae151985542990adbacf74d_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5ae151985542990adbacf74d_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae151985542990adbacf74d_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5abdba405542993f32c2a023_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,6,4,2,4,2,0,2,True,True,
5abdba405542993f32c2a023_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,False
5abdba405542993f32c2a023_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5abdba405542993f32c2a023_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a80721b554299485f5985ef_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,5,3,0,5,3,1,1,True,False,
5a80721b554299485f5985ef_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5a80721b554299485f5985ef_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a80721b554299485f5985ef_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ab41677554299753aec5a38_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,5,2,1,5,4,0,1,True,False,
5ab41677554299753aec5a38_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5ab41677554299753aec5a38_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ab41677554299753aec5a38_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5adcf37e5542994ed6169c37_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,2,0,6,4,0,2,True,False,
5adcf37e5542994ed6169c37_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5adcf37e5542994ed6169c37_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5adcf37e5542994ed6169c37_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae33fa95542990afbd1e0f2_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,5,3,1,5,3,0,2,True,False,
5ae33fa95542990afbd1e0f2_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,False
5ae33fa95542990afbd1e0f2_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae33fa95542990afbd1e0f2_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5aba510f5542994dbf0198d6_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,3,0,6,3,2,1,False,False,
5aba510f5542994dbf0198d6_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,False,False,True
5aba510f5542994dbf0198d6_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5aba510f5542994dbf0198d6_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5a7d1765554299452d57bade_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,5,4,0,5,2,1,2,True,False,
5a7d1765554299452d57bade_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5a7d1765554299452d57bade_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5a7d1765554299452d57bade_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ae0536755429924de1b70a6_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,5,3,1,5,3,1,1,False,False,
5ae0536755429924de1b70a6_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,False,False,False
5ae0536755429924de1b70a6_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5ae0536755429924de1b70a6_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5abcf84d55429959677d6b86_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,1,0,6,5,0,1,True,False,
5abcf84d55429959677d6b86_af_0.6,llm,adversarial_fact,0.6,True,10,6,2,10,6,2,0,0,0,0,True,True,True
5abcf84d55429959677d6b86_clean_adversarial_fact_0.6,statistical,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,
5abcf84d55429959677d6b86_clean_adversarial_fact_0.6,llm,adversarial_fact,0.6,False,10,0,2,10,0,2,0,0,0,0,False,False,False
5ab5c8c5554299637185c60d_af_0.6,statistical,adversarial_fact,0.6,True,10,6,2,4,3,0,6,3,0,3,True,False,
